event_id,meeting,deadline,date,estimated,kind,city,country,url
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Award nomination (George A. Miller and Distinguished Career Contributions),2026-09-25,no,award,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Award nomination (Young Investigator),2026-10-02,no,award,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Travel award application opens,2026-10-05,no,opens,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Registration opens,2026-10-23,no,opens,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Abstract submission (poster),2026-11-03,no,submission,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Travel award application deadline,2026-11-03,no,award,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Late-breaking abstract submission,2027-01-19,no,submission,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Early registration,2027-01-05,no,registration,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
cns-annual-2027,Cognitive Neuroscience Society Annual Meeting 2027,Hotel reservation deadline,2027-02-24,no,registration,Boston,US,https://www.cogneurosociety.org/dates-and-deadlines/
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Abstract submission opens,2026-07-10,no,opens,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Abstract submission,2026-09-14,no,submission,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Abstract notification,2026-11-06,no,notification,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Abstract withdrawal deadline,2026-11-13,no,submission,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Registration opens,2026-10-05,no,opens,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Late-breaking abstract submission opens,2026-11-16,no,opens,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Late-breaking abstract submission,2026-12-21,no,submission,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
smfm-pregnancy-meeting-2027,2027 SMFM Pregnancy Meeting,Late-breaking abstract notification,2027-01-11,no,notification,National Harbor,US,https://smfm2027.eventscribe.net/aaStatic.asp?SFP=WUZHRU1WTUZAMjY1NDVAQWJzdHJhY3Rz
shm-converge-2027,SHM Converge 2027,Speaker and topic proposal submission,2026-05-03,no,submission,Las Vegas,US,https://www.conferenceabstracts.com/uploads/documents/26574/2027FormalDidacticKeynoteGuidelines.pdf
adaa-annual-2027,ADAA 2027 Annual Conference,"Symposia, workshops, roundtables and state of the art session proposals",2026-10-16,yes,submission,Atlanta,US,https://adaa.org/adaa-conference
aacr-annual-2027,AACR Annual Meeting 2027,Abstract submission opens,2026-09-28,no,opens,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Abstract submission,2026-11-10,no,submission,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Late-breaking abstract submission opens,2026-12-02,no,opens,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Late-breaking abstract submission,2027-01-06,no,submission,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Abstract notification,2026-12-21,no,notification,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Abstract scheduling notification,2027-01-21,no,notification,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Late-breaking abstract notification,2027-02-03,no,notification,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Early registration,2026-12-07,no,registration,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Advance registration,2027-02-12,no,registration,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,Travel award application,2026-11-10,no,award,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,"Travel award application, Faculty Scholar",2026-11-24,no,award,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
aacr-annual-2027,AACR Annual Meeting 2027,"Travel award application, Undergraduate Scholar",2026-12-04,no,award,Orlando,US,https://www.aacr.org/meeting/aacr-annual-meeting-2027/key-dates/
epa-congress-2027,35th European Congress of Psychiatry (EPA 2027),Session proposal submission,2026-05-13,no,submission,Florence,IT,https://epa-congress.org/abstract-submission/
epa-congress-2027,35th European Congress of Psychiatry (EPA 2027),Abstract submission,2026-09-21,no,submission,Florence,IT,https://epa-congress.org/abstract-submission/
epa-congress-2027,35th European Congress of Psychiatry (EPA 2027),Early registration,2027-01-27,no,registration,Florence,IT,https://epa-congress.org/abstract-submission/
epa-congress-2027,35th European Congress of Psychiatry (EPA 2027),Presenter confirmation and registration,2027-02-01,no,registration,Florence,IT,https://epa-congress.org/abstract-submission/
aapp-annual-2027,AAPP 2027 Annual Meeting,Abstract submission,2026-12-01,yes,submission,Louisville,US,https://aapp.org/ed/meeting/2027
asam-2027,ASAM 58th Annual Conference 2027,Poster abstract submission,2027-01-22,yes,submission,Minneapolis,US,https://annualconference.asam.org/
aans-annual-2027,AANS Annual Scientific Meeting 2027,Abstract submission opens,2026-07-22,no,opens,San Diego,US,https://annualmeeting.aans.org/abstract-center/
aans-annual-2027,AANS Annual Scientific Meeting 2027,Abstract submission,2026-10-01,no,submission,San Diego,US,https://annualmeeting.aans.org/abstract-center/
aans-annual-2027,AANS Annual Scientific Meeting 2027,Abstract notification,2027-01-15,yes,notification,San Diego,US,https://annualmeeting.aans.org/abstract-center/
aans-annual-2027,AANS Annual Scientific Meeting 2027,Registration deadline (presenting authors),2027-03-05,no,registration,San Diego,US,https://annualmeeting.aans.org/abstract-center/
escmid-global-2027,ESCMID Global 2027,Abstract submission opens,2026-10-07,no,opens,Stockholm,SE,https://www.escmid.org/escmid-global/
escmid-global-2027,ESCMID Global 2027,Abstract submission,2026-11-18,no,submission,Stockholm,SE,https://www.escmid.org/escmid-global/
escmid-global-2027,ESCMID Global 2027,Registration opens,2026-10-28,no,opens,Stockholm,SE,https://www.escmid.org/escmid-global/
escmid-global-2027,ESCMID Global 2027,Early registration,2027-02-10,no,registration,Stockholm,SE,https://www.escmid.org/escmid-global/
escmid-global-2027,ESCMID Global 2027,Regular registration,2027-03-10,no,registration,Stockholm,SE,https://www.escmid.org/escmid-global/
acc-annual-2027,ACC.27 Together with WCC (ACC Annual Scientific Session 2027),Abstract submission opens,2026-08-25,no,opens,Houston,US,https://abstractsdue.ie/conferences/acc-27-together-with-wcc-2027
acc-annual-2027,ACC.27 Together with WCC (ACC Annual Scientific Session 2027),Abstract submission,2026-10-06,no,submission,Houston,US,https://accscientificsession.acc.org/Submit-Your-Science/Abstracts
acc-annual-2027,ACC.27 Together with WCC (ACC Annual Scientific Session 2027),Young Investigator Award submission,2026-08-14,no,award,Houston,US,https://cdn.prod.website-files.com/675390e883317e3259aa3c62/683704dfc887cc3743af12ed_97278362663.pdf
sirs-congress-2027,SIRS 2027 Congress,Early career award application opens,2026-08-06,no,opens,Montreal,CA,https://schizophreniaresearchsociety.org/meetings/early-career-award-program/
sirs-congress-2027,SIRS 2027 Congress,Early career award application,2026-12-01,no,award,Montreal,CA,https://schizophreniaresearchsociety.org/meetings/early-career-award-program/
sirs-congress-2027,SIRS 2027 Congress,Abstract submission (oral and poster),2026-12-01,yes,submission,Montreal,CA,https://sirs.societyconference.com/v2/
sirs-congress-2027,SIRS 2027 Congress,Late breaking poster submission,2027-02-10,yes,submission,Montreal,CA,https://sirs.societyconference.com/v2/
aas-2027,AAS27: American Association of Suicidology 60th Annual Conference,Session proposal submission opens,2026-08-07,no,opens,Dallas,US,https://suicidology.org/conference/
aas-2027,AAS27: American Association of Suicidology 60th Annual Conference,Session proposal submission,2026-10-30,no,submission,Dallas,US,https://suicidology.org/aas27-session-proposals-now-open/
aas-2027,AAS27: American Association of Suicidology 60th Annual Conference,Presenter registration deadline,2027-01-25,no,registration,Dallas,US,https://suicidology.org/conference/
aas-2027,AAS27: American Association of Suicidology 60th Annual Conference,Poster submission,2027-02-01,no,submission,Dallas,US,https://suicidology.org/aas27-session-proposals-now-open/
aas-2027,AAS27: American Association of Suicidology 60th Annual Conference,Poster presenter registration deadline,2027-02-15,no,registration,Dallas,US,https://suicidology.org/conference/
amia-2027-amplify-informatics-summit,AMIA 2027 Amplify Informatics Conference,Proposal submission,2026-09-03,no,submission,Atlanta,US,https://amia.org/education-events/summit-proposals
sbm-2027,Society of Behavioral Medicine 48th Annual Meeting and Scientific Sessions 2027,Abstract submission opens,2026-07-16,no,opens,Atlanta,US,https://www.sbm.org/events/annual-meeting
sbm-2027,Society of Behavioral Medicine 48th Annual Meeting and Scientific Sessions 2027,Abstract submission,2026-09-04,no,submission,Atlanta,US,https://www.sbm.org/events/annual-meeting/program/abstracts
sbm-2027,Society of Behavioral Medicine 48th Annual Meeting and Scientific Sessions 2027,Early registration,2027-02-17,no,registration,Atlanta,US,https://www.sbm.org/events/annual-meeting
acp-internal-medicine-meeting-2027,ACP Internal Medicine Meeting 2027,Abstract submission opens,2026-10-01,no,opens,Los Angeles,US,https://www.acponline.org/membership/residents/competitions-awards/acp-national-abstract-competitions
acp-internal-medicine-meeting-2027,ACP Internal Medicine Meeting 2027,Abstract submission,2026-11-12,no,submission,Los Angeles,US,https://www.acponline.org/membership/residents/competitions-awards/acp-national-abstract-competitions
acp-internal-medicine-meeting-2027,ACP Internal Medicine Meeting 2027,Early registration,2027-01-31,no,registration,Los Angeles,US,https://annualmeeting.acponline.org/about/internal-medicine-meeting-2027-frequently-asked-questions
aagp-annual-2027,AAGP Annual Meeting 2027,"Submission opens (General Session, Clinical Case Presentation, Data Blitz, Power Symposia)",2026-06-15,no,opens,San Diego,US,https://aagponline.org/meeting-hub/
aagp-annual-2027,AAGP Annual Meeting 2027,"General Session, Clinical Case Presentation, Data Blitz and Power Symposia submission deadline",2026-09-14,no,submission,San Diego,US,https://aagponline.org/meeting-hub/
aagp-annual-2027,AAGP Annual Meeting 2027,Poster submission opens,2026-08-17,no,opens,San Diego,US,https://aagponline.org/meeting-hub/
aagp-annual-2027,AAGP Annual Meeting 2027,Poster abstract submission deadline,2026-09-25,no,submission,San Diego,US,https://aagponline.org/meeting-hub/
aagp-annual-2027,AAGP Annual Meeting 2027,Late-breaking poster submission opens,2026-11-30,no,opens,San Diego,US,https://aagponline.org/meeting-hub/
aagp-annual-2027,AAGP Annual Meeting 2027,Late-breaking poster submission deadline,2027-01-11,no,submission,San Diego,US,https://aagponline.org/meeting-hub/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Scholarly session proposal submission opens,2026-08-03,no,opens,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Abstract submission opens,2026-08-12,no,opens,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Scholarly session proposal submission deadline,2026-09-16,no,award,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Workshop proposal submission deadline,2026-09-16,no,submission,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Late ancillary event proposal window opens,2026-09-17,no,opens,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Scholarly session selection notification,2026-11-11,no,notification,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Abstract submission deadline,2026-11-02,no,submission,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Late ancillary event proposal deadline,2027-03-03,no,submission,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Early registration deadline,2027-03-16,no,registration,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
pas-meeting-2027,2027 Pediatric Academic Societies Meeting,Abstract submission notification,2027-01-19,no,notification,Minneapolis,US,https://www.pas-meeting.org/2027-key-dates/
aan-annual-2027,2027 AAN Annual Meeting,Abstract submission deadline,2026-10-13,no,submission,Washington,US,https://www.aan.com/events/annual-meeting/abstracts
aan-annual-2027,2027 AAN Annual Meeting,Abstract disclosure deadline,2026-11-19,no,submission,Washington,US,https://www.aan.com/events/annual-meeting/abstracts
aan-annual-2027,2027 AAN Annual Meeting,Late-breaking abstract submission opens,2026-12-01,no,opens,Washington,US,https://www.aan.com/events/annual-meeting/abstracts
aan-annual-2027,2027 AAN Annual Meeting,Late-breaking abstract submission deadline,2027-02-10,no,submission,Washington,US,https://www.aan.com/events/annual-meeting/abstracts
apa-annual-2027,American Psychiatric Association Annual Meeting 2027,General session submission,2026-09-10,no,submission,New York,US,https://www.psychiatry.org/psychiatrists/education/meeting-submission-and-guidelines/annual-meeting-submission-guidelines
apa-annual-2027,American Psychiatric Association Annual Meeting 2027,Course submission,2026-09-10,no,submission,New York,US,https://www.psychiatry.org/psychiatrists/education/meeting-submission-and-guidelines/annual-meeting-submission-guidelines
apa-annual-2027,American Psychiatric Association Annual Meeting 2027,Poster abstract submission,2026-09-10,no,submission,New York,US,https://www.psychiatry.org/psychiatrists/education/meeting-submission-and-guidelines/annual-meeting-submission-guidelines/frequently-asked-questions
apa-annual-2027,American Psychiatric Association Annual Meeting 2027,Mental Health Innovation Zone panel submission,2026-09-10,no,submission,New York,US,https://www.psychiatry.org/psychiatrists/education/meeting-submission-and-guidelines/annual-meeting-submission-guidelines
apa-annual-2027,American Psychiatric Association Annual Meeting 2027,New Research poster submission opens,2026-11-12,no,opens,New York,US,https://www.psychiatry.org/psychiatrists/education/meeting-submission-and-guidelines/annual-meeting-submission-guidelines/frequently-asked-questions
apa-annual-2027,American Psychiatric Association Annual Meeting 2027,New Research poster submission deadline,2027-01-08,no,submission,New York,US,https://www.psychiatry.org/psychiatrists/education/meeting-submission-and-guidelines/annual-meeting-submission-guidelines/frequently-asked-questions
apa-annual-2027,American Psychiatric Association Annual Meeting 2027,Registration cancellation deadline (full refund),2027-02-11,no,registration,New York,US,https://www.psychiatry.org/psychiatrists/meetings/annual-meeting/registration
stfm-annual-spring-conference-2027,2027 STFM Annual Spring Conference,Presentation proposal submission,2026-09-04,no,submission,Chicago,US,https://www.stfm.org/conferences/annual/call-for-presentations/
arrs-annual-2027,ARRS 2027 Annual Meeting,Abstract submission,2026-08-28,no,submission,Denver,US,https://www2.arrs.org/am27/call-for-abstracts-arrs-2027/
arvo-annual-2027,ARVO 2027 Annual Meeting,Abstract submission opens,2026-10-16,no,opens,San Diego,US,https://www.arvo.org/annual-meeting/abstracts
arvo-annual-2027,ARVO 2027 Annual Meeting,Abstract submission deadline,2026-12-04,no,submission,San Diego,US,https://www.arvo.org/annual-meeting/abstracts
arvo-annual-2027,ARVO 2027 Annual Meeting,Abstract received notification,2026-12-09,no,notification,San Diego,US,https://www.arvo.org/annual-meeting/abstracts
arvo-annual-2027,ARVO 2027 Annual Meeting,Abstract acceptance/rejection notification,2027-01-14,no,notification,San Diego,US,https://www.arvo.org/annual-meeting/abstracts
arvo-annual-2027,ARVO 2027 Annual Meeting,Abstract scheduling and presentation type notification,2027-02-11,no,notification,San Diego,US,https://www.arvo.org/annual-meeting/abstracts
sgim-annual-meeting-2027,2027 SGIM Annual Meeting,Special symposia submission opens,2026-07-14,no,opens,Seattle,US,https://annualmeeting.sgim.org/present/special-symposia/
sgim-annual-meeting-2027,2027 SGIM Annual Meeting,Special symposia submission,2026-08-04,no,submission,Seattle,US,https://annualmeeting.sgim.org/present/special-symposia/
sgim-annual-meeting-2027,2027 SGIM Annual Meeting,Scientific abstract submission,2026-12-11,no,submission,Seattle,US,https://annualmeeting.sgim.org/present/scientific-abstracts/
sobp-annual-2027,Society of Biological Psychiatry 82nd Annual Meeting 2027,"Travel fellowship application (predoctoral, early career North American, early career international)",2026-10-05,no,award,Chicago,US,https://sobp.org/travel-fellowship-award-predoctoral-scholars/
sobp-annual-2027,Society of Biological Psychiatry 82nd Annual Meeting 2027,Symposium proposal submission,2026-09-25,yes,submission,Chicago,US,https://sobp.org/sobp-annual-meeting/
sobp-annual-2027,Society of Biological Psychiatry 82nd Annual Meeting 2027,Honorific award nominations,2026-10-23,yes,award,Chicago,US,https://sobp.org/sobp-annual-meeting/
sobp-annual-2027,Society of Biological Psychiatry 82nd Annual Meeting 2027,Oral and poster abstract submission,2026-12-04,yes,submission,Chicago,US,https://sobp.org/sobp-annual-meeting/
sobp-annual-2027,Society of Biological Psychiatry 82nd Annual Meeting 2027,Late breaking poster abstract submission,2027-02-12,yes,submission,Chicago,US,https://sobp.org/sobp-annual-meeting/
pns-annual-2027,2027 Peripheral Nerve Society Annual Meeting,Abstract submission opens,2026-09-11,no,opens,Chicago,US,https://pnsociety.com/2027-pns-annual-meeting/
pns-annual-2027,2027 Peripheral Nerve Society Annual Meeting,Mini symposia submission deadline,2026-09-18,no,submission,Chicago,US,https://pnsociety.com/2027-pns-annual-meeting/
pns-annual-2027,2027 Peripheral Nerve Society Annual Meeting,Abstract submission deadline,2026-12-11,no,submission,Chicago,US,https://pnsociety.com/2027-pns-annual-meeting/
pns-annual-2027,2027 Peripheral Nerve Society Annual Meeting,Registration opens,2027-01-14,no,opens,Chicago,US,https://pnsociety.com/2027-pns-annual-meeting/
pns-annual-2027,2027 Peripheral Nerve Society Annual Meeting,Early bird registration deadline,2027-03-05,no,registration,Chicago,US,https://pnsociety.com/2027-pns-annual-meeting/
ashnr-asnr-annual-2027,ASHNR/ASNR 2027 Joint Annual Meeting,Abstract submission,2026-11-04,no,submission,San Diego,US,https://www.asnr.org/ashnr-asnr-2027-call-for-abstracts/
ashnr-asnr-annual-2027,ASHNR/ASNR 2027 Joint Annual Meeting,Abstract acceptance notification (notif),2027-01-29,no,notification,San Diego,US,https://www.asnr.org/ashnr-asnr-2027-call-for-abstracts/
ats-international-conference-2027,ATS 2027 International Conference,Abstract submission,2026-11-04,no,submission,New Orleans,US,https://site.thoracic.org/conference
ats-international-conference-2027,ATS 2027 International Conference,Learning Studio proposal submission,2026-10-14,no,submission,New Orleans,US,https://site.thoracic.org/conference
ddw-2027,Digestive Disease Week 2027,Late-breaking abstract submission,2027-03-18,no,submission,Washington,US,https://www.ddw.org
ddw-2027,Digestive Disease Week 2027,Early registration,2027-04-29,no,registration,Washington,US,https://www.ddw.org
ranzcp-congress-2027,RANZCP 2027 Congress,Abstract submission opens,2026-07-27,no,opens,Christchurch,NZ,https://www.congress.ranzcp.org/keydates
ranzcp-congress-2027,RANZCP 2027 Congress,Pre-congress workshop abstract submission,2026-09-04,no,submission,Christchurch,NZ,https://www.congress.ranzcp.org/keydates
ranzcp-congress-2027,RANZCP 2027 Congress,Registration opens,2026-10-12,no,opens,Christchurch,NZ,https://www.congress.ranzcp.org/keydates
ranzcp-congress-2027,RANZCP 2027 Congress,Abstract submission (congress sessions),2026-10-16,no,submission,Christchurch,NZ,https://www.congress.ranzcp.org/keydates
ranzcp-congress-2027,RANZCP 2027 Congress,Early registration,2027-02-26,no,registration,Christchurch,NZ,https://www.congress.ranzcp.org/keydates
insar-2027,INSAR 2027 Annual Meeting (International Society for Autism Research),Abstract submission,2026-10-16,no,submission,Cape Town,ZA,https://insar.confex.com/insar/2027/cfp.cgi
insar-2027,INSAR 2027 Annual Meeting (International Society for Autism Research),Conflict of interest disclosure by all authors,2026-11-12,no,submission,Cape Town,ZA,https://insar.confex.com/insar/2027/cfp.cgi
insar-2027,INSAR 2027 Annual Meeting (International Society for Autism Research),Abstract notifications,2027-01-28,no,notification,Cape Town,ZA,https://insar.confex.com/insar/2027/cfp.cgi
saem-annual-meeting-2027,SAEM27 Annual Meeting,Abstract submission opens,2026-11-02,no,opens,San Francisco,US,https://www.saem.org/meetings-and-events/annual-meeting/annual-meeting-navigation/education/submission-deadlines
saem-annual-meeting-2027,SAEM27 Annual Meeting,Abstract submission,2027-01-05,no,submission,San Francisco,US,https://www.saem.org/meetings-and-events/annual-meeting/annual-meeting-navigation/education/submission-deadlines
saem-annual-meeting-2027,SAEM27 Annual Meeting,Presenter disclosure and bio deadline,2027-04-01,no,submission,San Francisco,US,https://www.saem.org/meetings-and-events/annual-meeting/annual-meeting-navigation/education/submission-deadlines
ags-annual-scientific-meeting-2027,AGS 2027 Annual Scientific Meeting,Abstract submission,2026-12-02,no,submission,Atlanta,US,https://meeting.americangeriatrics.org/submissions
aua-annual-2027,AUA 2027 Annual Meeting,Abstract submission opens,2026-08-03,no,opens,San Diego,US,https://www.auanet.org/AUA2027/abstracts/abstract-guidelines
aua-annual-2027,AUA 2027 Annual Meeting,Abstract submission,2026-11-02,no,submission,San Diego,US,https://www.auanet.org/AUA2027/abstracts/abstract-guidelines
aua-annual-2027,AUA 2027 Annual Meeting,Abstract decision notification,2027-01-07,no,notification,San Diego,US,https://www.auanet.org/AUA2027/abstracts/abstract-guidelines
aua-annual-2027,AUA 2027 Annual Meeting,Presenter response and registration deadline,2027-02-16,no,registration,San Diego,US,https://www.auanet.org/AUA2027/abstracts/abstract-guidelines
aua-annual-2027,AUA 2027 Annual Meeting,Registration opens,2026-12-01,yes,opens,San Diego,US,https://www.auanet.org/aua2027
ibia-world-congress-2027,16th World Congress on Brain Injury,Abstract submission,2026-10-23,no,submission,Halifax,CA,https://braininjurycongress.org/
ispor-2027,ISPOR 2027,Workshop and Issue Panel submission opens,2026-10-02,no,opens,Denver,US,https://www.ispor.org/conferences-education/upcoming-conferences/abstract-information
ispor-2027,ISPOR 2027,Workshop and Issue Panel submission,2026-12-11,no,submission,Denver,US,https://www.ispor.org/conferences-education/upcoming-conferences/abstract-information
ispor-2027,ISPOR 2027,Research abstract submission opens,2026-10-30,no,opens,Denver,US,https://www.ispor.org/conferences-education/upcoming-conferences/abstract-information
ispor-2027,ISPOR 2027,Research abstract submission,2027-01-08,no,submission,Denver,US,https://www.ispor.org/conferences-education/upcoming-conferences/abstract-information
aps-2027,2027 APS Annual Convention (Association for Psychological Science),Call for submissions opens,2026-10-15,no,opens,Seattle,US,https://www.psychologicalscience.org/conventions/2027-aps-annual-convention/call-for-submissions
aps-2027,2027 APS Annual Convention (Association for Psychological Science),Financial assistance application opens,2026-10-15,no,opens,Seattle,US,https://www.psychologicalscience.org/conventions/2027-aps-annual-convention/call-for-submissions
aps-2027,2027 APS Annual Convention (Association for Psychological Science),Registration opens,2026-11-02,no,opens,Seattle,US,https://www.psychologicalscience.org/conventions/2027-aps-annual-convention/call-for-submissions
aps-2027,2027 APS Annual Convention (Association for Psychological Science),Submission deadline,2026-12-01,no,submission,Seattle,US,https://www.psychologicalscience.org/conventions/2027-aps-annual-convention/call-for-submissions
aps-2027,2027 APS Annual Convention (Association for Psychological Science),Financial assistance deadline,2026-12-12,no,submission,Seattle,US,https://www.psychologicalscience.org/conventions/2027-aps-annual-convention/call-for-submissions
aps-2027,2027 APS Annual Convention (Association for Psychological Science),Early registration,2027-04-15,no,registration,Seattle,US,https://www.psychologicalscience.org/conventions/2027-aps-annual-convention/call-for-submissions
aps-2027,2027 APS Annual Convention (Association for Psychological Science),Presenter registration deadline,2027-05-06,no,registration,Seattle,US,https://www.psychologicalscience.org/conventions/2027-aps-annual-convention/call-for-submissions
ascp-annual-2027,ASCP Annual Meeting 2027,Panel and workshop proposals,2026-11-17,no,submission,Chicago,US,https://ascpp.org/meeting-hub/
ascp-annual-2027,ASCP Annual Meeting 2027,Award nominations open,2026-11-01,no,opens,Chicago,US,https://ascpp.org/meeting-hub/
ascp-annual-2027,ASCP Annual Meeting 2027,Poster and individual research report submission,2027-01-27,no,submission,Chicago,US,https://ascpp.org/meeting-hub/
ascp-annual-2027,ASCP Annual Meeting 2027,New Investigator Award application,2027-01-27,no,award,Chicago,US,https://ascpp.org/ascp-meetings/ascp-annual-meeting/new-investigator-program/
ascp-annual-2027,ASCP Annual Meeting 2027,Award nominations close,2027-01-27,no,award,Chicago,US,https://ascpp.org/meeting-hub/
ascp-annual-2027,ASCP Annual Meeting 2027,Pharmaceutical pipeline presentation submission,2027-02-18,no,submission,Chicago,US,https://ascpp.org/meeting-hub/
ascp-annual-2027,ASCP Annual Meeting 2027,Late breaking poster submission opens,2027-02-24,no,opens,Chicago,US,https://ascpp.org/meeting-hub/
ascp-annual-2027,ASCP Annual Meeting 2027,Late breaking poster submission,2027-03-12,no,submission,Chicago,US,https://ascpp.org/meeting-hub/
asco-annual-2027,ASCO Annual Meeting 2027,Abstract submission,2027-01-26,no,submission,Chicago,US,https://www.asco.org/annual-meeting/dates-know
asco-annual-2027,ASCO Annual Meeting 2027,Late-breaking abstract submission,2027-03-08,no,submission,Chicago,US,https://www.asco.org/annual-meeting/abstracts-presentations/submission-details/late-breaking-data-submission-guidelines
asco-annual-2027,ASCO Annual Meeting 2027,Abstract notification,2027-03-31,no,notification,Chicago,US,https://www.asco.org/annual-meeting/dates-know
asco-annual-2027,ASCO Annual Meeting 2027,Early registration,2026-12-02,no,registration,Chicago,US,https://www.asco.org/annual-meeting/dates-know
iamse-annual-2027,IAMSE 31st Annual Meeting,Focus Sessions submission,2026-09-01,no,submission,Bellevue,US,https://www.iamse.org/annual-conference/
iamse-annual-2027,IAMSE 31st Annual Meeting,Poster and Oral Abstract submission,2026-12-01,no,submission,Bellevue,US,https://www.iamse.org/annual-conference/
iamse-annual-2027,IAMSE 31st Annual Meeting,Travel Award application,2026-12-15,no,award,Bellevue,US,https://www.iamse.org/annual-conference/
iamse-annual-2027,IAMSE 31st Annual Meeting,Early Bird registration,2027-04-01,no,registration,Bellevue,US,https://www.iamse.org/annual-conference/
